Estimate Total Population,Male Estimate Total,Male Margin od Error Total,Estimate Total Income,Estimate Mean income (dollars),Margin of Error Mean income (dollars),Estimate Margin of Error Total,Estimate Total Insured,Margin of Error Total Insured,Estimate Total Uninsured,Margin of Error Total Uninsured,Estimate Total Poverty,Margin of Error Total Poverty,Estimate Below Poverty,Margin of Error Below Poverty,Estimate Number Population 16 years and over,Margin of Error Number Population 16 years and over,Estimate Percent Unemployed,Margin of Error Percent Unemployed,Estimate PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Margin of Error PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Estimate Occupied housing units,Margin of Error Occupied housing units,Estimate Owner-occupied housing units,Margin of Error Owner-occupied housing units,Estimate Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Number Women 15 to 50 years,Margin of Error Number Women 15 to 50 years,"Estimate Women with births (Rate per 1,000 women)","Margin of Error Women with births (Rate per 1,000 women)","Estimate Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)","Margin of Error Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)",Estimate Male Mean usual hrs worked,Margin of Error Male Mean usual hrs worked,Estimate Female Mean usual hrs worked,Margin of Error Female Mean usual hrs worked,Population
0.4852507131266141,0.240523810122673,0.000418255963699247,0.18877605234314748,0.0008979872163206685,0.009434963522697355,0.00013203498288750406,0.4804097207898499,0.0001153594996576025,0.07168080910277881,0.0020930220331620455,0.4761719080591703,0.0003325141133604249,0.08192876465488622,0.0027648946746414373,0.39036385356304737,0.0004636779889150236,1.368882951708336e-06,4.977756188030313e-08,1.5057712468791695e-06,7.466634282045469e-08,0.18877605234314748,0.0008979872163206685,0.11620260711195013,0.0011356750742991157,0.00014846157830800406,1.7422146658106094e-06,0.00010727064585205324,9.955512376060625e-07,0.005648384390462696,0.00044712694958982285,6.097751330337133e-06,4.977756188030313e-07,4.106648855125008e-06,4.6044244739280395e-07,4.915534235679934e-06,2.4888780940151565e-08,4.243537150295842e-06,2.4888780940151565e-08,3930065
0.4877510591441259,0.2380503152505274,0.0001395208284706686,0.18947658401639664,0.00044065041717208426,0.0031860121915246735,2.094149931578373e-05,0.47994687313724876,4.2838359001813065e-05,0.04679924488243655,0.0007682625953367082,0.47209579804339996,0.00012366184632459152,0.06470789538125338,0.0011765454031648713,0.3961522914918361,0.0001765888108361982,3.401082918074365e-07,7.642882961964866e-09,3.6303694069333105e-07,1.1464324442947297e-08,0.18947658401639664,0.00044065041717208426,0.13055950998335,0.0005783751681466911,3.710619678033942e-05,2.675009036687703e-07,3.049510301823981e-05,1.9107207404912162e-07,0.005664025919867732,0.00022775791226655297,1.910720740491216e-06,7.642882961964865e-08,1.5056479435070784e-06,8.025027110063109e-08,1.5667910072027973e-06,3.821441480982433e-09,1.341325959824834e-06,3.821441480982433e-09,12773801
0.48784656872393856,0.23541807007879467,0.0006293793541424068,0.19187152158465523,0.0013981046907517673,0.041016954425756,0.0010961883954067012,0.4806948684171263,0.000301916295345066,0.053353254253555395,0.002844980475366968,0.4693400287925025,0.000411070648277513,0.06452044128845705,0.003947671683288794,0.3995086476256216,0.0007018392650252227,4.366174117297878e-06,2.786919649339071e-07,4.273276795653242e-06,3.715892865785428e-07,0.19187152158465523,0.0013981046907517673,0.1150951366516214,0.001986609223370534,0.0006967299123347677,1.4399084854918533e-05,0.0004078192420199507,6.967299123347677e-06,0.00511028166367141,0.0007255280820446047,1.9972924153596674e-05,2.786919649339071e-06,1.876525897221641e-05,3.808790187430063e-06,1.853301566810482e-05,1.3934598246695354e-07,1.6117685305344294e-05,1.3934598246695354e-07,1051511
0.488971468826983,0.23764547744968956,0.0004840314701422951,0.18501471510781217,0.000941563355948314,0.007111308376241559,9.016069514412726e-05,0.4785629289669,0.0002299045969174588,0.08055262905620217,0.0019372645345836297,0.4746586913793558,0.00021116856267970103,0.08672092488047703,0.0023397269716908245,0.38941894834367474,0.00042244063936071563,1.159356814712084e-06,4.1405600525431576e-08,1.459547418521463e-06,5.1757000656789465e-08,0.18501471510781217,0.000941563355948314,0.12604817128753457,0.0010073982607837501,8.291471505217673e-05,1.3456820170765262e-06,7.804955699043851e-05,9.316260118222103e-07,0.006286819355778903,0.0003804139548274026,5.4862420696196835e-06,3.105420039407368e-07,5.1239430650221576e-06,3.5194760446616836e-07,4.244074053856736e-06,2.0702800262715788e-08,3.7161526471574837e-06,1.0351400131357894e-08,4774839
0.49008049356865796,0.24570242712516652,0.0009844492811385479,0.19040037127110032,0.0018295231264169789,0.04411379565474665,0.0012008634600268308,0.4801248532577891,0.00040107192935274176,0.055357923644811784,0.0029974539940042884,0.4730002397327034,0.00047928683639660485,0.06342229221843956,0.003149179152029226,0.383724098203216,0.0007944987926034518,2.7639854368883963e-06,2.3523280313943798e-07,5.0575052674979165e-06,4.7046560627887596e-07,0.19040037127110032,0.0018295231264169789,0.1277314121047148,0.002242944777934541,0.00045752780210620687,1.1761640156971899e-05,0.0003828413871094353,9.997394133426114e-06,0.008343119445348017,0.0011332340291242424,4.4694232596493216e-05,5.8808200784859494e-06,2.2582349101386045e-05,3.352067444736991e-06,2.5169909935919862e-05,2.3523280313943798e-07,2.1229760483334278e-05,1.7642460235457848e-07,844877
0.487999096113376,0.2376983154904665,0.00032721012624134575,0.187459127278794,0.0008424772619741372,0.005323797189115949,6.0922005486376683e-05,0.4803185394564372,0.00015668897937128892,0.06667558248094616,0.0015127704935537754,0.47588657693572545,0.0002279662140780547,0.0853611023026424,0.0020500330431780503,0.38789313001389125,0.00037422437861420714,7.180633400999733e-07,2.2675684424209683e-08,1.0355229220389089e-06,3.0234245898946247e-08,0.187459127278794,0.0008424772619741372,0.12501868237775748,0.0010983345678939698,6.0997591101124054e-05,6.046849179789249e-07,5.51774987655769e-05,4.535136884841937e-07,0.0063061834239874605,0.0003827655530806595,4.006037581610378e-06,2.2675684424209685e-07,2.9251632907230493e-06,2.343154057168334e-07,3.1065687661167267e-06,1.5117122949473123e-08,2.721082130905162e-06,1.5117122949473123e-08,6495978
0.49348900289666614,0.24514651208250593,0.00014420697198828808,0.16988507330546038,0.0004079267739461213,0.0015210190128860553,9.26030325702861e-06,0.48449942621502096,7.499141287900471e-05,0.10912307271076661,0.0010209058253300867,0.48196219780872246,0.00011849021979392233,0.0863982885180184,0.0011105167762754024,0.3754895413009154,0.000215657123703562,1.514978037959691e-07,1.893722547449614e-09,2.651211566429459e-07,3.787445094899228e-09,0.16988507330546038,0.0004079267739461213,0.1057995517655416,0.0004991663262822436,1.8709978768802182e-05,1.3256057832147295e-07,1.5736834369306288e-05,7.574890189798454e-08,0.0076749923636566415,0.00021698272948677673,1.1741079794187605e-06,3.787445094899227e-08,6.609091690599152e-07,2.2724670569395364e-08,8.048320826660858e-07,1.893722547449614e-09,6.987836200089075e-07,1.893722547449614e-09,26448193
0.4999897749199095,0.25128798846622696,0.00036527980216452186,0.156844597929311,0.0008832556673623433,0.013989901224605935,0.0002279934335657754,0.49538682914824284,0.00015917513910237315,0.07165000092591542,0.0024567956013270575,0.49136262246869206,0.0004927600015776436,0.06304263592323331,0.003314134964413107,0.35982967341928285,0.0003957489707055702,1.190749115397291e-06,7.004406561160535e-08,1.6810575746785282e-06,1.2257711482030934e-07,0.156844597929311,0.0008832556673623433,0.10919677207668842,0.0011644825907929388,0.00020242734961753943,2.6266524604352006e-06,0.00014901874958869036,1.926211804319147e-06,0.009629307919955445,0.000550546355707218,1.3483482630234029e-05,7.004406561160535e-07,3.046916854104832e-06,5.078194756841387e-07,7.039428593966337e-06,3.502203280580268e-08,5.7611243965545395e-06,5.2533049208704005e-08,2900872
0.4825364883523281,0.2383225879652693,0.0007553952863212971,0.19927019328549156,0.00219912525701496,0.06352103546445455,0.001576309551558217,0.47784764189651946,0.0002451180622960944,0.030873313676558076,0.0023347880839461317,0.4637286873459611,0.0005711713338408991,0.05479236584986029,0.003506421589260797,0.39936284245925335,0.0009480981654848933,4.933193706588063e-06,4.624869099926309e-07,5.704005223242448e-06,6.166492133235079e-07,0.19927019328549156,0.00219912525701496,0.14149247443162885,0.0022137706758313933,0.000893370547802432,1.772866488305085e-05,0.0006628979043227709,1.3874607299778928e-05,0.004621785853859692,0.0008047272233871778,3.2374083699484164e-05,5.395680616580694e-06,3.0215811452851887e-05,6.6289790432277094e-06,3.121786642450259e-05,3.0832460666175394e-07,2.6747159627907155e-05,3.0832460666175394e-07,626630
0.49193694222768614,0.24128769258119637,0.00037517862559059955,0.18262941891321283,0.0008019195226463176,0.005888615727333987,4.1466162367053294e-05,0.47917251562924484,0.00025234263156414025,0.060079962078298584,0.0012511362816227283,0.47697522969500344,0.0001714535670046421,0.05599764844120593,0.0013739722756491875,0.39310757256802614,0.0003109962177528997,4.1466162367053293e-07,1.2019177497696607e-08,5.16824632400954e-07,1.802876624654491e-08,0.18262941891321283,0.0008019195226463176,0.12081929623412081,0.0009112940378753567,7.65020647728389e-05,7.211506498617964e-07,6.418240783769988e-05,6.009588748848304e-07,0.006535307572597553,0.0003361763946105741,3.185082036889601e-06,1.802876624654491e-07,1.8148958021521875e-06,1.562493074700559e-07,2.469940975776653e-06,6.009588748848303e-09,2.1934998933296307e-06,6.009588748848303e-09,8260405
0.4880124109775596,0.24350545765297957,0.0001970584601813805,0.1865734642011085,0.0007128067963616615,0.006281034991684368,5.865761705219549e-05,0.4806583449091605,0.00020547855237584522,0.06684923464417344,0.001452218253774741,0.4784546864948377,0.000233427597895287,0.06476239616441422,0.002152359533306073,0.3882016994605336,0.00025423017861102336,6.155865722003628e-07,2.1227123179322855e-08,6.580408185590085e-07,2.8302830905763807e-08,0.1865734642011085,0.0007128067963616615,0.11629895020364227,0.0008537548942723652,9.594659677053931e-05,8.490849271729142e-07,6.750225171024667e-05,5.660566181152761e-07,0.00640783167414219,0.00035067207492241355,3.8916392495425234e-06,2.1227123179322854e-07,2.0024252865827893e-06,1.6981698543458284e-07,2.8656616292085852e-06,1.4151415452881904e-08,2.462346288801451e-06,1.4151415452881904e-08,6971406
0.48384155814185836,0.2377417618440356,0.0007658902121859866,0.19337463108792827,0.001427210463498095,0.01681438031717407,0.0003512611902671175,0.4763049585428161,6.754019916791643e-05,0.06879425637949368,0.0022246542050250776,0.4696862797973301,0.0005590972471660727,0.08346169283663124,0.0033900486068838363,0.3946055694358249,0.0005418862311618932,2.0861837580823606e-06,1.3038648488014754e-07,3.3639713099078066e-06,1.8254107883220655e-07,0.19337463108792827,0.001427210463498095,0.13918965879331557,0.0015299550135836513,0.00012882184706158577,3.129275637123541e-06,0.0001582891926444991,3.129275637123541e-06,0.004897055599128582,0.000588564592748986,1.1734783639213278e-05,1.3038648488014754e-06,1.1056773917836511e-05,1.4603286306576524e-06,1.0874232839004306e-05,7.823189092808853e-08,9.335672317418563e-06,7.823189092808853e-08,1854304
0.4868371558689969,0.2416789744554194,0.0002929661611233734,0.19454806453877105,0.000705040155019192,0.006772398257425399,6.316710902921255e-05,0.48051933975420835,5.160489257164471e-05,0.043018076493355976,0.001147379950818644,0.4738072180516978,0.0002803837490960202,0.06268727704622348,0.0014436617475438202,0.38792545466121336,0.0003010427093841745,6.206189716194504e-07,1.70032594964233e-08,7.566450475908367e-07,2.5504889244634944e-08,0.19454806453877105,0.000705040155019192,0.13090622450441836,0.0009206414854338394,9.011727533104348e-05,7.651466773390483e-07,6.316710902921255e-05,5.100977848926989e-07,0.006042873408731358,0.00031115964878454636,4.5058637665521736e-06,2.5504889244634947e-07,2.754528038420574e-06,2.0403911395707955e-07,3.4686649372703527e-06,8.50162974821165e-09,2.984072041622289e-06,1.70032594964233e-08,5742713
0.4864833647737996,0.24706493666062296,0.0015647491001065635,0.18864172902487503,0.0023732872003773765,0.06793070419060253,0.00216144684216446,0.4786089801438135,0.0007055718703824634,0.07349763248850052,0.004865576354969978,0.4738514339316772,0.001243190628078192,0.05993900557738297,0.00513733968303595,0.38316434895025847,0.0011959274405884577,4.726318748973439e-06,5.907898436216799e-07,7.17387667254897e-06,8.43985490888114e-07,0.18864172902487503,0.0023732872003773765,0.13025143682327175,0.0032890114579909803,0.0007081038268551277,2.869550669019588e-05,0.0006262372342389806,1.5191738835986053e-05,0.0066987128411789615,0.0012938297575314788,5.063912945328684e-05,1.0127825890657368e-05,2.4306782137577686e-05,6.414289730749667e-06,3.77261514426987e-05,5.063912945328684e-07,3.0130282024705673e-05,5.063912945328684e-07,582658
0.48043685262537195,0.23022617134582826,0.0003588454857704088,0.16556074746080723,0.0011936623661388077,0.004297891990032224,8.830297824361282e-05,0.47711933331515716,5.895599437629937e-05,0.03447104585853889,0.0014504484749778006,0.4760882584801761,0.00022324669870492025,0.21388356970471806,0.003538669795786324,0.3831844854487577,0.00040771345444231915,2.2665304504666202e-06,7.860799250173248e-08,5.319140825950565e-06,1.0481065666897665e-07,0.16556074746080723,0.0011936623661388077,0.11501358105573901,0.0010927821090949178,3.799386304250403e-05,9.170932458535457e-07,5.8693967734626926e-05,1.0481065666897665e-06,0.004702985178057818,0.0004487206238640563,5.240532833448833e-06,5.240532833448833e-07,7.284340638493877e-06,6.41965272097482e-07,4.755783546354815e-06,2.6202664167244163e-08,4.5330609009332405e-06,3.930399625086624e-08,3615086
0.4885801495023945,0.23671007685899667,0.0004990192233010756,0.18420743250832264,0.001132067105726564,0.0071206010175999335,9.096967813874175e-05,0.48066164333009764,0.00018335444015964172,0.06523890467719864,0.0017004254392533917,0.47669172657612296,0.0002575452665527933,0.08928886171899826,0.0020981650875600013,0.38869877846092116,0.0004971998297383008,9.70343233479912e-07,4.0430968061663e-08,1.4454071082044523e-06,4.0430968061663e-08,0.18420743250832264,0.001132067105726564,0.12533771930729792,0.0013113784490800394,7.257358767068509e-05,1.1118516216957326e-06,7.01477295869853e-05,7.075419410791025e-07,0.005867847472209305,0.0004211896097823743,5.053871007707875e-06,4.0430968061663e-07,4.083527774227963e-06,3.6387871255496703e-07,4.154281968335873e-06,2.02154840308315e-08,3.63878712554967e-06,2.02154840308315e-08,4849377
0.4943935087870455,0.2598657511431274,0.0013100756804453684,0.1654508565322214,0.0018292637837840874,0.06829072119873948,0.002156110180445509,0.479003482159062,0.001320163532194178,0.088763680061223,0.004809887713832277,0.48311327296152695,0.0007841623426074433,0.045069831519880296,0.0032133170437207243,0.38046265618289304,0.0011022659344198968,5.850954014309396e-06,4.707664149444342e-07,3.96788835453166e-06,4.035140699523722e-07,0.1654508565322214,0.0018292637837840874,0.10498561819675828,0.0021978066343405875,0.0008816782428459334,3.160860214626916e-05,0.000751208693561333,1.681308624801551e-05,0.007001641637123579,0.0010491365818761677,3.9678883545316604e-05,6.052711049285583e-06,2.5286881717015326e-05,4.774916494436405e-06,3.10033310413406e-05,3.362617249603102e-07,2.508512468203914e-05,3.362617249603102e-07,736732
0.4902666851704613,0.24400685637620392,0.00015847454746717606,0.17762237153600535,0.0008550375093735544,0.00563146924816015,7.472422639675434e-05,0.4824688792162384,0.00012828891937819014,0.0827283008095853,0.0018118035447822942,0.4792109769297225,0.00025280463524525703,0.08925919819666163,0.002377266180772783,0.38410368321273264,0.00030555550001841133,6.584610048822908e-07,2.219531477131317e-08,1.006187602966197e-06,2.9593753028417566e-08,0.17762237153600535,0.0008550375093735544,0.11023902354671512,0.0009114136088926899,6.97672727644944e-05,7.398438257104391e-07,6.584610048822907e-05,5.918750605683512e-07,0.006141517581604926,0.00032812073670257974,3.995156658836371e-06,2.2195314771313174e-07,2.9223831115562343e-06,2.5154690074154926e-07,2.9815706176130693e-06,7.3984382571043914e-09,2.6782346490717897e-06,1.4796876514208783e-08,6731484
0.4889518923578588,0.24147841605781845,0.0007279657000752273,0.18602266312959564,0.001144158527694269,0.010834892119730653,0.00017529995637308583,0.4803010625598019,0.00020371804543639475,0.07681971226735745,0.002233793977534515,0.4747373955184189,0.0005149952535484529,0.09342760700314089,0.002712605733961662,0.38416762390206904,0.0005880231335832352,1.338293729144199e-06,6.608857921699749e-08,2.395710996616159e-06,9.913286882549622e-08,0.18602266312959564,0.001144158527694269,0.12226172367262081,0.0014384179266579505,0.0001052460624030685,1.9826573765099245e-06,0.00010888093426000336,1.3217715843399497e-06,0.006481306963810943,0.0005491960932932492,9.417622538422142e-06,8.261072402124686e-07,6.493202908070003e-06,6.608857921699749e-07,6.84016794895924e-06,3.3044289608498746e-08,6.047104998355271e-06,4.956643441274811e-08,2966369
0.49326523762906005,0.24542283444675841,6.277040399076688e-05,0.16278859585124303,0.0002180364340343489,0.0012254512326463122,6.3053501343738765e-06,0.4868187505961682,6.648927376389759e-05,0.08364470312470254,0.0007352810340369863,0.48375020691505993,0.00011128299584094955,0.08143969644658901,0.0008316756827239142,0.3887327753780942,0.00012920820550866958,1.2868061498722197e-07,1.2868061498722197e-09,1.6213757488389967e-07,2.5736122997444393e-09,0.16278859585124303,0.0002180364340343489,0.08756251312860351,0.0003710248171926571,2.074331513594018e-05,1.0294449198977757e-07,1.5750507274435968e-05,5.147224599488878e-08,0.006146416706803159,0.0001300446295060865,6.434030749361098e-07,1.2868061498722196e-08,4.439481217059158e-07,1.4154867648594417e-08,5.147224599488879e-07,1.2868061498722197e-09,4.5552937705476573e-07,1.2868061498722197e-09,38802500
0.4891579679460601,0.24567389542035403,0.00036535734960524706,0.18595621341534657,0.0007938514203620997,0.008638217630971732,9.498362608543017e-05,0.4803285760373661,0.0002492972004295015,0.06770373444573084,0.0016332912673204323,0.47830346570642834,0.00019284554387041884,0.06197110586140374,0.0019927991854072217,0.38572766989985785,0.0004418641999418985,6.499368353841752e-07,2.7854435802178935e-08,8.07778638263189e-07,3.7139247736238585e-08,0.18595621341534657,0.0007938514203620997,0.11995466354148689,0.0009898538002900987,0.00011466742738563662,1.2998736707683504e-06,9.015552387971915e-05,9.284811934059645e-07,0.006033456490990639,0.0003427024084861415,4.735254086370419e-06,2.785443580217894e-07,2.7390195205475954e-06,2.971139818899087e-07,3.853196952634753e-06,1.8569623868119292e-08,3.305393048525234e-06,1.8569623868119292e-08,5355866
0.490282960232125,0.23884851928220055,0.00031712257944759925,0.1826740581679537,0.0009550488688866865,0.01613494052653746,0.00027772084881116064,0.48282921623342345,0.00015760692254575438,0.04533284997165309,0.001953725951626869,0.4751866438716373,0.00030567017331105655,0.05097684112444426,0.0020071705135974015,0.3965916436580788,0.00034479922761091077,1.2679449651172284e-06,5.453526731687004e-08,1.0361700790205305e-06,5.453526731687004e-08,0.1826740581679537,0.0009550488688866865,0.12113346308789513,0.0011646006335517595,0.00022114050896990798,2.3177488609669763e-06,0.00014179169502386208,1.908734356090451e-06,0.004895085594362254,0.0004694123134299588,5.726203068271353e-06,5.453526731687003e-07,4.362821385349603e-06,6.135217573147878e-07,5.548963449491526e-06,2.726763365843502e-08,4.744568256567692e-06,2.726763365843502e-08,3596677
