Estimate Total Population,Male Estimate Total,Male Margin od Error Total,Estimate Total Income,Estimate Mean income (dollars),Margin of Error Mean income (dollars),Estimate Margin of Error Total,Estimate Total Insured,Margin of Error Total Insured,Estimate Total Uninsured,Margin of Error Total Uninsured,Estimate Total Poverty,Margin of Error Total Poverty,Estimate Below Poverty,Margin of Error Below Poverty,Estimate Number Population 16 years and over,Margin of Error Number Population 16 years and over,Estimate Percent Unemployed,Margin of Error Percent Unemployed,Estimate PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Margin of Error PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Estimate Occupied housing units,Margin of Error Occupied housing units,Estimate Owner-occupied housing units,Margin of Error Owner-occupied housing units,Estimate Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Number Women 15 to 50 years,Margin of Error Number Women 15 to 50 years,"Estimate Women with births (Rate per 1,000 women)","Margin of Error Women with births (Rate per 1,000 women)","Estimate Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)","Margin of Error Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)",Population
0.49143148301433764,0.24007806775624907,0.0006934911350015567,0.18320356897010406,0.0011207010784156847,0.008756274700473578,0.0001365679774676119,0.48047440744763115,0.0002090175531589242,0.038319392608947025,0.0014190414708912633,0.4776217713159718,0.0003054060716186904,0.08896702436995488,0.002489122758430922,0.38838677842806696,0.00043638478051040777,6.749305450136806e-07,3.163736929751627e-08,1.434227408154071e-06,6.327473859503254e-08,0.18320356897010406,0.0011207010784156847,0.11996088957595967,0.00130609606249913,7.80388442672068e-05,1.792784260192589e-06,9.0061044600263e-05,9.491210789254882e-07,0.006613159304259827,0.0004735059604861602,6.011100166528092e-06,4.218315906335503e-07,4.713968025329925e-06,4.0074001110187277e-07,4648794
0.47982340240479643,0.23508336716903622,0.0007424621163567454,0.20445743225160132,0.0018860903882920508,0.032063536600964865,0.0005918903689546048,0.47440461201912176,0.00018534665096882536,0.03806848128902642,0.002307332776857563,0.4667512652011672,0.0005567569612274386,0.05432807898349471,0.002783784806137193,0.4016103422333964,0.0008403337521681367,1.2547645616845044e-06,1.0755124814438609e-07,2.6170803715133947e-06,2.509529123369009e-07,0.20445743225160132,0.0018860903882920508,0.14563371109567128,0.00220623460360184,0.00034488100238299805,6.811579049144453e-06,0.00030078499064379975,6.4530748886631655e-06,0.005152421794437056,0.0007216688750488307,1.8283712184545635e-05,2.5095291233690088e-06,1.0970227310727382e-05,2.366127459176494e-06,1344212
0.4913776907394651,0.23828823652839526,0.0002972148393575118,0.18019391656680928,0.0007669850519343506,0.010483267485715925,0.00011652773318722692,0.4832740935845175,0.00020890421951010884,0.029006541974702958,0.0012047975540139247,0.47975752566987573,0.0002497255189239176,0.04295205739894824,0.0017120550554946795,0.39462893424351214,0.0003790200728441484,3.9845491459693785e-07,1.626346590191583e-08,4.879039770574748e-07,2.4395198852873744e-08,0.18019391656680928,0.0007669850519343506,0.12056668362663821,0.000903516848180934,0.00012970114056777874,1.138442613134108e-06,0.000111486058757633,9.758079541149497e-07,0.005868834305365347,0.00041845897765629427,4.065866475478957e-06,3.252693180383166e-07,2.5614958795517432e-06,2.439519885287374e-07,6045680
0.48880831438220473,0.23730890569810112,0.0002004198300705533,0.185851787114902,0.0006288083643803684,0.009522633078013007,9.291548305744379e-05,0.48375511433449303,5.382299323449488e-05,0.013378342345985164,0.0007914104597308952,0.4720193647583511,0.0001893011327839537,0.0470184921345518,0.0014554162288975057,0.40393200356161213,0.000301196302929351,3.3993469411259925e-07,1.4163945588024969e-08,4.603282316108115e-07,2.1245918382037453e-08,0.185851787114902,0.0006288083643803684,0.11477838290929561,0.0008782354461854882,0.00012223485042465548,1.1331156470419975e-06,9.171154768246167e-05,1.1331156470419975e-06,0.005265092673708581,0.0002842703879516611,3.116068029365493e-06,1.4163945588024969e-07,1.9404605455594206e-06,2.1245918382037453e-07,6892503
0.4851895528995294,0.2391416545917255,0.0001549357965584239,0.1920905849194485,0.0006003762116638926,0.004529639265298283,3.795732860547854e-05,0.47997716710716637,4.193750884288166e-05,0.025946455196147262,0.0006907554263229733,0.47442408759423826,0.00015173223685514822,0.06666068962021143,0.0012860350657316545,0.3927767088330527,0.00022866620851714757,2.5725555192971387e-07,9.707756676592978e-09,4.611184421381664e-07,1.4561635014889464e-08,0.1920905849194485,0.0006003762116638926,0.13675724556096944,0.0006914349692903347,4.3587827477902464e-05,3.397714836807542e-07,4.179189249273276e-05,2.426939169148244e-07,0.005612490983788847,0.00027958339228587774,2.475477952531209e-06,1.4561635014889465e-07,1.6940035400654743e-06,1.0678532344252275e-07,9986857
0.48742422741214697,0.2427036355291803,0.00030959268034345223,0.19062465672420018,0.0006015514341690254,0.009763635826387021,9.676942926560206e-05,0.4824194063464938,6.428130848882005e-05,0.02122838092863426,0.0008288814129734065,0.4767539645361683,0.00021751404926487213,0.045959137636945195,0.001435731711761105,0.3867258203317485,0.0003008191504010592,2.953465525162002e-07,1.7373326618600014e-08,4.951398086301003e-07,2.6059989927900016e-08,0.19062465672420018,0.0006015514341690254,0.13620158182520542,0.0008114212197217136,0.00010198142725118206,7.817996978370005e-07,8.417376746711706e-05,8.686663309300005e-07,0.0066155021764636055,0.00034043033509146723,5.211997985580003e-06,2.6059989927900015e-07,2.3193391035831013e-06,2.1716658273250014e-07,5639632
0.4914069495707477,0.23806284398298203,0.0008738778144435987,0.18241520644447504,0.0015565588636107031,0.012101998352914083,0.00023397745285987526,0.4804062248408935,0.00021571339008389344,0.0582723972628535,0.0019131194405075736,0.4749393465910557,0.00031953882802663696,0.09340093616641623,0.0030854748213982987,0.38875814507765327,0.000645494759190781,1.168241853238477e-06,6.581644243597053e-08,2.468116591348895e-06,1.3163288487194106e-07,0.18241520644447504,0.0015565588636107031,0.12442516171967184,0.0016153000384848068,0.0001025091090940241,2.468116591348895e-06,0.00012784843943187277,1.9744932730791162e-06,0.0058640804799388845,0.0005816528100278896,8.227055304496316e-06,8.227055304496317e-07,6.81200179212295e-06,8.227055304496317e-07,2976149
0.4880278841280638,0.2392295345882832,0.0003822045431917936,0.19395454668416803,0.0008290126471440175,0.007165737741312587,7.98184560813208e-05,0.479129161843788,0.00011327529395971874,0.045113120536093974,0.0013976992319389768,0.473466671692007,0.0002840644854151596,0.06263836983076346,0.0016871805387249246,0.3908876281900293,0.0003582271427122751,3.345683787839794e-07,1.5931827561141875e-08,7.169322402513844e-07,3.186365512228375e-08,0.19395454668416803,0.0008290126471440175,0.12951412783796382,0.0010211504875313885,7.097629178488706e-05,7.169322402513844e-07,6.611708437873878e-05,6.37273102445675e-07,0.006397186379763103,0.0003995702352334382,4.620229992731144e-06,3.186365512228375e-07,2.6128197200272674e-06,2.3101149963655718e-07,6137428
0.4841746989510348,0.24374159384963104,0.001149015034340946,0.19663197744165226,0.002025475133919542,0.04036410966135205,0.0011522054767211074,0.4772332078867696,0.000362343098889747,0.03921008107469943,0.0024329402036144267,0.4728518189438424,0.0005542254191823048,0.0615819188218733,0.003840836848231318,0.39099691768345846,0.0010491997655901857,1.595221190080647e-06,1.8231099315207396e-07,3.5094866181774237e-06,3.6462198630414793e-07,0.19663197744165226,0.002025475133919542,0.13263945151282563,0.0021462561668827906,0.0004074650696948853,1.5496434417926286e-05,0.00036963553861582994,8.659772174723513e-06,0.005190393975039545,0.0007055435434985262,2.2788874144009245e-05,3.190442380161294e-06,1.4721612697029971e-05,3.737375359617516e-06,1068778
0.4892896144967463,0.24377719332890038,0.0007032719668804322,0.19413907606465994,0.0009835155743102473,0.024225728388154576,0.0004215066747043917,0.4819086826351808,0.00021100695147656672,0.03997262937034211,0.0019264528887211548,0.4756132192259226,0.00045346205437512177,0.0523309920368104,0.0024821214352177385,0.3819908043720415,0.0005784938176899624,8.876494352980571e-07,7.608423731126204e-08,1.8006602830332016e-06,1.2680706218543673e-07,0.19413907606465994,0.0009835155743102473,0.1282440398141221,0.0013180326043554294,0.00024828822775908513,3.296983616821355e-06,0.00021049972322782496,2.7897553680796082e-06,0.006515854083336481,0.0006139997951018847,1.470961921351066e-05,1.5216847462252408e-06,7.202641132132806e-06,1.090540734794756e-06,1934408
0.4886046216232117,0.24513608401255188,0.00036439334757451514,0.18192454618787582,0.0010432631457955297,0.015122404435466455,0.000301916715290418,0.4828388979835296,0.00027405986635962206,0.054134230629440484,0.0020792802904240895,0.48177502398997024,0.00039788597519073215,0.06236826431108892,0.002393434696574279,0.38983325256050616,0.000532339552400065,9.017245896673816e-07,4.8306674446466877e-08,1.4653024582094952e-06,8.051112407744479e-08,0.18192454618787582,0.0010432631457955297,0.10330398432601758,0.0010881883530307439,0.00019242158654509306,3.059422714942902e-06,0.00017841265095561767,1.932266977858675e-06,0.005914830241473559,0.0005287970629406574,8.37315690405426e-06,8.05111240774448e-07,7.342614515862966e-06,6.601912174350473e-07,3080156
0.48513104215770003,0.23942289044270815,0.0007349614154172658,0.1899855588353463,0.0020278497447279303,0.04190925236983485,0.0009377463898900589,0.47908361511473624,0.00020099674718467318,0.027542634337079833,0.00170918764198497,0.46923298627539917,0.0005801009322660852,0.03584322776307464,0.0023382860019455394,0.4040256358595658,0.000692759251417637,1.2875236474463051e-06,1.0729363728719208e-07,1.6809336508326761e-06,1.788227288119868e-07,0.1899855588353463,0.0020278497447279303,0.13545535591141902,0.002362248247606346,0.0005296729227411049,1.0729363728719209e-05,0.00038983354881013126,8.225845525351394e-06,0.0049802129974138324,0.0007267355698919144,1.6451691050702788e-05,2.5035182033678155e-06,1.2767942837175859e-05,2.360460020318226e-06,1359711
0.49012274796992966,0.23934650660827056,0.0001630712873724111,0.17878241366157346,0.0005428557329634212,0.007429646690062462,7.322803086797542e-05,0.4843716792075772,8.830277200834001e-05,0.03603633374795184,0.0011589945140982496,0.4808129399523825,0.00015999031838021978,0.04578171375677009,0.0014478353571161842,0.39522059539761933,0.0002769020881731933,2.69584786816739e-07,1.100346068639751e-08,3.796193936807141e-07,1.6505191029596263e-08,0.17878241366157346,0.0005428557329634212,0.11437811293532364,0.0006732467420972316,0.00010277232281095273,7.152249446158381e-07,7.350311738513536e-05,4.951557308878879e-07,0.005784849386659762,0.0002707401501888107,2.805882475031365e-06,1.100346068639751e-07,1.5955017995276387e-06,1.430449889231676e-07,8882190
0.48754466104823396,0.2418939801113887,0.0007233731491604385,0.1847621595806562,0.0011952292914883154,0.018423795253496356,0.0004653413632424822,0.4794686616891607,0.00035714949628860507,0.04566162126816856,0.002685019665909122,0.47738416505251596,0.00048046495754786283,0.09294169979769448,0.003876060885128255,0.3894390681426377,0.0005968002983584834,1.4192911578895704e-06,9.306827264849644e-08,3.51332729248074e-06,1.8613654529699287e-07,0.1847621595806562,0.0011952292914883154,0.12223330991903739,0.0017489855137468693,0.00017473568189755204,5.584096358909786e-06,0.0001931166657456301,3.490060224318616e-06,0.005580373628003846,0.0006279781696957296,1.1866204762683295e-05,1.3960240897274466e-06,1.200580717165604e-05,1.535626498700191e-06,2096829
0.48958300176212133,0.23778199840170808,0.0001242107544104455,0.18456282591832757,0.00041629893223847777,0.002957834352454467,2.4952382289795022e-05,0.48358107698068253,6.636431795749699e-05,0.02608558621360456,0.0006062226371972489,0.4769403361389952,0.00010875330473895601,0.06492106314692189,0.0011625655624075682,0.3994640158647395,0.0001644201656304465,1.2526296330218385e-07,2.505259266043677e-09,2.505259266043677e-07,7.51577779813103e-09,0.18456282591832757,0.00041629893223847777,0.09905256507194499,0.0005208434014104804,3.532415565121584e-05,2.254733339439309e-07,3.191700304939644e-05,2.0042074128349415e-07,0.0054125124339167215,0.00018566476420649687,1.1524192623800914e-06,5.010518532087354e-08,6.964620759601421e-07,4.2589407522742505e-08,19453561
0.4889041671330467,0.23788073378772842,0.0003267170809155392,0.18887637337420532,0.0007823977134419246,0.004294453309719628,4.312910305788066e-05,0.47949208790578984,0.0001749647892610093,0.0514180834912078,0.0011578939982526213,0.4755704470829832,0.0002091949835001788,0.06675937853710308,0.001694512325272999,0.39327371500093133,0.00030383417252456755,2.354208682198726e-07,9.416834728794904e-09,4.802585711685401e-07,1.883366945758981e-08,0.18887637337420532,0.0007823977134419246,0.1230264256510356,0.0009279819783490938,4.317618723152464e-05,3.7667338915179615e-07,4.237575627957707e-05,3.7667338915179615e-07,0.005616200232253281,0.0002823637893429152,2.2600403349107768e-06,9.416834728794904e-08,1.6479460775391082e-06,1.2241885147433376e-07,10488084
0.48530151607399263,0.24979131025080295,0.0015636618564503438,0.20390495392678626,0.0028361723014913953,0.06665834945423271,0.002393060285004446,0.4749043459349819,0.0006633910448558217,0.03443695476833373,0.0027397603209589325,0.47035702060152357,0.00044247352654964815,0.05023383430709973,0.0038226392546215635,0.38429049252314995,0.0009290028587730707,1.7877718244430227e-06,2.553959749204318e-07,3.6393926426161534e-06,5.107919498408636e-07,0.20390495392678626,0.0028361723014913953,0.12735767232363443,0.003043043041176945,0.0005497398360162295,2.3624127680139945e-05,0.0005158998693392722,1.213130880872051e-05,0.00719195065375936,0.0010701091349166094,4.214033586187125e-05,6.384899373010795e-06,1.589839943879688e-05,4.341731573647341e-06,762062
0.48694968228620134,0.23878315484043833,0.00022965626575193477,0.19518270658418385,0.0005201320758531938,0.0038239663651305285,2.9909885508777284e-05,0.47977564211519913,5.911159824088435e-05,0.03098901584875622,0.0008494324170048434,0.47332202194418127,0.00018320846304680012,0.06576313187437043,0.001551439924795811,0.39189498305153103,0.0001975385474688327,2.0412038856965e-07,4.165722215707143e-09,4.040750549235928e-07,1.2497166647121427e-08,0.19518270658418385,0.0005201320758531938,0.12856360210892992,0.0007456226193894214,3.8782873828233495e-05,2.4994333294242854e-07,3.3200806059185924e-05,2.4994333294242854e-07,0.006098242408795843,0.00027472938012588604,2.2911472186389283e-06,1.2497166647121427e-07,1.6746203307142714e-06,7.914872209843571e-08,11689100
0.49112191637280994,0.24288761706083586,0.00046844344926341523,0.1849996648831277,0.0007607691007979102,0.010460076924379388,0.00015332461740049565,0.4809711042940889,0.0002134836671197803,0.06829434680306269,0.0016275327177678934,0.47641819766171056,0.0003272004629659643,0.07435172789001501,0.0020933605561739483,0.3847583499640532,0.0004087826111360087,5.480327510659471e-07,2.491057959390669e-08,1.4199030368526811e-06,4.982115918781338e-08,0.1849996648831277,0.0007607691007979102,0.1210641712974068,0.0009754982968973858,9.652849592638841e-05,1.3700818776648677e-06,0.00010063874155938301,9.964231837562675e-07,0.00636403032175331,0.00039919203799235463,6.974962286293872e-06,4.982115918781337e-07,4.483904326903203e-06,4.608457224872737e-07,3956971
0.48547917958003634,0.24095399069638973,0.0003696659881122606,0.18998468521606518,0.0008095349184984259,0.01168241833443836,0.00015870962197235883,0.48088737426170175,9.545746606220706e-05,0.03395540231200889,0.0014575799004789918,0.47649285542965836,0.00035784965129388057,0.059842795198730946,0.002252054781855953,0.3959287234626253,0.00040801115955229765,5.792321969794118e-07,3.475393181876471e-08,9.267715151670588e-07,5.7923219697941175e-08,0.18998468521606518,0.0008095349184984259,0.11872557095418822,0.0011961144867624852,0.00014874682818431293,1.96938946973e-06,0.00013090647651734706,1.5060037121464706e-06,0.005308083853119329,0.0003598190407636106,5.44478265160647e-06,3.475393181876471e-07,2.455944515192706e-06,4.1704718182517646e-07,4217737
0.4869118212436892,0.23844082219872056,0.00016945075507439824,0.19279180769131107,0.000461969065494506,0.003836841092966838,2.862831917680545e-05,0.4792035037340237,3.93877007532144e-05,0.02658958745364872,0.0006287204704207592,0.4712076864240727,0.00016599102460283213,0.057707924075561336,0.0011522803421123765,0.3980894384858647,0.0002040860788062306,1.8629317923817624e-07,3.801901617105638e-09,3.079540309855566e-07,7.603803234211275e-09,0.19279180769131107,0.000461969065494506,0.1322546605083644,0.0006879921166314361,3.8475244365109047e-05,3.04152129368451e-07,3.5243627990569256e-05,2.661331131973946e-07,0.005620313141551092,0.0002574267584942227,1.938969824723875e-06,7.603803234211275e-08,1.3154579595185506e-06,8.364183557632402e-08,12801989
0.48755115336058497,0.23789281341769083,0.0007949742398373696,0.1874797341145005,0.002289470476097761,0.04873090643374326,0.001414261017158476,0.48017043544710647,0.0004883281438444167,0.019588921509588922,0.0023517219391940747,0.4687161662373847,0.0005183010705204197,0.06050150530038404,0.004376969538594149,0.4064730033361505,0.0011906168719606081,2.5361707187387083e-06,2.7667316931695e-07,4.196209734640408e-06,4.611219488615833e-07,0.1874797341145005,0.002289470476097761,0.1159048463341544,0.0023355826709839196,0.0006926051671900981,1.7522634056740166e-05,0.00046019970496386013,1.2911414568124332e-05,0.0050308404620798735,0.0008991878002800875,1.9828243801048083e-05,3.6889755908926664e-06,1.6738726743675474e-05,4.518995098843517e-06,1059361
0.4887060694378941,0.23730172251082932,0.0005452147095955185,0.1853259966797908,0.001175883558265511,0.00827828561443506,0.00012976725281275565,0.47968128568616725,0.00022416091374766385,0.050220791953555194,0.0017798299652451732,0.4753089943813961,0.00021349116184972615,0.07259420432072983,0.0022262293149210525,0.39466335682892617,0.0003877637761827084,5.094566221537814e-07,2.883716729172348e-08,1.0381380225020452e-06,3.8449556388964644e-08,0.1853259966797908,0.001175883558265511,0.12837211065918208,0.0011924168675127658,7.95905817251568e-05,1.2496105826413508e-06,8.574251074739115e-05,1.1534866916689391e-06,0.0061472189515766945,0.00047975433984330626,5.286814003482638e-06,3.844955638896464e-07,4.39286181743921e-06,3.748831747924052e-07,5148714
0.4894685432483983,0.2470386549170658,0.0014863230628601892,0.19165689277416553,0.0018896664248233685,0.04993912337968322,0.0017853630519910745,0.47968344438327504,0.0003878088170732632,0.046995881928218755,0.0029271521013999094,0.47292647216133615,0.0007978098411321209,0.06193068242434919,0.0036988860993239572,0.38291709984846356,0.0014763365697166716,1.6644155239195847e-06,2.2192206985594464e-07,4.438441397118893e-06,4.438441397118893e-07,0.19165689277416553,0.0018896664248233685,0.13009460098577721,0.0023440518628534152,0.0004826805019366796,1.3870129365996539e-05,0.0004072269981856584,7.767272444958062e-06,0.00629481951146387,0.0008605028258664253,3.273350530375183e-05,4.438441397118893e-06,2.0583271979138866e-05,3.7726751875510587e-06,884659
0.48818329321826653,0.23811995509840025,0.00039393521292455845,0.18771160720710875,0.0008393567414317884,0.006250034897496463,8.696428094215953e-05,0.4808118084889189,0.00013354713789791,0.048664303033192774,0.0014957712102680058,0.4761411920370909,0.0002889435105598949,0.07290404598757741,0.0020153214956645724,0.39165200394655547,0.0004315043591690569,3.9660327129508907e-07,1.442193713800324e-08,8.148394482971831e-07,2.884387427600648e-08,0.18771160720710875,0.0008393567414317884,0.12431594437461688,0.0011244784386501125,6.0644245665303615e-05,7.210968569001619e-07,6.208643937910394e-05,5.047677998301134e-07,0.0060497863003352885,0.00042515870682833547,3.821813341570858e-06,2.884387427600648e-07,2.6896912762376037e-06,2.740168056220615e-07,6829174
0.4942607927228318,0.24539562666742204,0.00014654665391968002,0.16834926581563658,0.0003733237262426255,0.0016944995000818465,1.0573401352136725e-05,0.4863625307948791,7.22745366041007e-05,0.08615243584820091,0.0010304761187489603,0.48345884058446453,0.0001265364057581444,0.07199341156000685,0.0011283747941347865,0.3808822100238697,0.0001901662396280877,8.438056453659602e-08,1.7220523374815516e-09,1.9631396647289686e-07,3.444104674963103e-09,0.16834926581563658,0.0003733237262426255,0.10391005012655355,0.0004777834210342564,1.8512062627926677e-05,1.0332314024889308e-07,1.801266745005703e-05,8.610261687407757e-08,0.006605448356111735,0.00026016766714671277,9.299082622400378e-07,3.4441046749631026e-08,6.009962657810614e-07,2.583078506222327e-08,28995881
0.49896720655991605,0.25136267882806307,0.00041955418596859544,0.15767076763595045,0.0008016989129174177,0.016045658848928366,0.00022445675411863908,0.4949370871181741,0.0001425347742398953,0.04662197237939361,0.002664121727154986,0.49104950245067197,0.00042113264415508377,0.044318844039488506,0.0025023297630399335,0.3677065699170136,0.0004702226937548705,5.051066196762624e-07,3.15691637297664e-08,9.628594937578752e-07,7.8922909324416e-08,0.15767076763595045,0.0008016989129174177,0.1111207729498607,0.0012225158654352037,0.00019762296494833765,2.8412247356789757e-06,0.00016463318885073176,2.3676872797324797e-06,0.008221399464324415,0.0006582170637656294,1.0417824030822912e-05,7.8922909324416e-07,2.604456007705728e-06,4.4196829221672956e-07,3205958
0.48095516084570955,0.23661372962348387,0.0009606831660564405,0.20071673953770586,0.002689298519208357,0.07456467950259653,0.0028513322106855023,0.47616863952354344,0.00031178046796076324,0.019189089491141755,0.0022354505966349306,0.461727674745213,0.0004891728031798182,0.05069350746673366,0.00410613340439951,0.40323197625758933,0.0010751050619336663,2.918142310962809e-06,3.83966093547738e-07,4.761179559991951e-06,7.67932187095476e-07,0.20071673953770586,0.002689298519208357,0.14498406105925168,0.003076336341504477,0.0009092317095210436,2.0734169051577853e-05,0.0007441262892955163,2.2270033425768804e-05,0.00442866492297961,0.0009806494029209229,3.225315185800999e-05,6.911389683859284e-06,2.511138251802207e-05,7.832908308373855e-06,623989
0.4915724969927813,0.24185580270960177,0.00037028008674959043,0.18326578899554338,0.000758220040479445,0.006839389463935039,7.744948198534139e-05,0.47906936888273793,0.0002801916803568051,0.04221452692871511,0.0012276493150463353,0.4769373150727644,0.00020683974920675374,0.0510547331519272,0.0015981602497303082,0.395783762556288,0.0003357106085758054,2.4239033110166457e-07,1.1542396719126883e-08,4.097550835290043e-07,1.7313595078690326e-08,0.18326578899554338,0.000758220040479445,0.12080301262229994,0.0008540796452317938,7.456388280555966e-05,6.348318195519786e-07,7.012006006869581e-05,6.92543803147613e-07,0.005733743282209875,0.00031874328539868886,2.8278871961860866e-06,1.7313595078690324e-07,1.7890714914646668e-06,1.673647524273398e-07,8535519
0.48799587415842305,0.24393729045757967,0.00025527921246422527,0.18751397910479428,0.0005918307262076496,0.00742647509035639,7.337172697157971e-05,0.48100244120245234,0.0002062567964735052,0.030908341867522903,0.0009818082547362048,0.4792512335760044,0.00020807004303590964,0.04915277546679579,0.001541259578043775,0.3919738482349567,0.0003057263221825488,2.7846286494068205e-07,1.2951761160031724e-08,4.0798047654099927e-07,1.9427641740047582e-08,0.18751397910479428,0.0005918307262076496,0.11779549064481892,0.0008395331583932562,9.338219796382871e-05,7.771056696019034e-07,8.522258843300873e-05,7.771056696019034e-07,0.005971344724026825,0.00036154841278228557,3.367457901608248e-06,1.9427641740047584e-07,1.8326742041444889e-06,1.8780053682045997e-07,7614893
0.4828619223057393,0.239222584838615,0.0007863948105367384,0.196452440151572,0.001618245968503346,0.019970845157894566,0.0004045614921258365,0.4751431671218685,0.00010508437964669779,0.030510835175486254,0.002131100523623871,0.4688624368584556,0.0005871890526823113,0.08347603642021192,0.004076097413064277,0.39773501830298613,0.0007642014173798022,1.5508636181955397e-06,1.336951394996155e-07,3.476073626990003e-06,2.406512510993079e-07,0.196452440151572,0.001618245968503346,0.14243184947563636,0.002134309206971862,0.0001475994340075755,3.208683347990772e-06,0.0001965318550644348,3.208683347990772e-06,0.005060628420339446,0.0006855886753540283,1.3102123670962318e-05,1.604341673995386e-06,1.1337347829567395e-05,1.631080701895309e-06,1792147
0.4852600773655798,0.24133608259260206,0.000279208045521763,0.19798813621997036,0.0005604193774687942,0.008049956089137321,9.114953234970558e-05,0.4791751783190952,0.00010358660223991265,0.0261393820985065,0.0009047342318117754,0.47287183758198864,0.00021518635018089833,0.05223786376583044,0.0014543024744770332,0.39176753460098757,0.00024223071692201976,2.6710485670243393e-07,1.669405354390212e-08,5.842918740365742e-07,2.5041080315853178e-08,0.19798813621997036,0.0005604193774687942,0.13292139312725745,0.0008802774433699587,8.597437575109591e-05,7.512324094755954e-07,7.069931675842547e-05,5.008216063170636e-07,0.005737996613842317,0.00029172858567968953,4.423924189134062e-06,2.504108031585318e-07,2.5541901922170243e-06,2.086756692987765e-07,5822434
0.4848953823327776,0.24559549047894638,0.0019438216792116705,0.19325078984535646,0.0031440224569632635,0.08289694448793501,0.003761748171945901,0.4758905192946679,0.0007100488517327605,0.04980161786674564,0.0041134153928395496,0.47284049857694116,0.000753692516378273,0.05228930675153985,0.0056862659225643646,0.3861809666158171,0.0013613466164427157,3.273274848413435e-06,5.035807459097592e-07,5.959038826598817e-06,1.0071614918195184e-06,0.19325078984535646,0.0031440224569632635,0.1358090127619166,0.0033018110906816544,0.0008032112897260659,4.3643664645512464e-05,0.0006865484169236384,2.6857639781853825e-05,0.006963682414688787,0.0010793413987332506,5.4554580806890585e-05,8.39301243182932e-06,2.9291613387084328e-05,7.385850940009803e-06,578759
0.47565344851201186,0.22633990858008693,0.00047518407026215706,0.17560924532952385,0.0014617269379398872,0.005446008409273337,0.0001317474630896018,0.47214420224375064,8.530089983089473e-05,0.030207236977811823,0.0016607623708786417,0.4712705007060412,0.0002079674643346596,0.20300512542547453,0.0035202624403161743,0.39960196492595684,0.00037544305300788225,2.247894567969477e-06,1.0420703295222742e-07,5.9100274402906125e-06,1.1909375194540278e-07,0.17560924532952385,0.0014617269379398872,0.11816943556311651,0.0013868467414042153,4.0789610041300446e-05,8.932031395905208e-07,7.205171992696867e-05,1.4886718993175347e-06,0.0031421397778895205,0.0004139996552002064,4.168281318089097e-06,5.954687597270139e-07,7.547566529539901e-06,7.889961066382934e-07,3193694
0.48797125667109376,0.23582672436215382,0.0005785172117774605,0.18884919605295486,0.0010320356934684785,0.008522007370463436,0.00011056814420862871,0.47994277533765156,0.00022432096943856807,0.04666562861167436,0.001325722996402469,0.4758797194821507,0.00030483368650857765,0.07355697563433947,0.0024750942812498617,0.39186037004383234,0.0005540349764261351,4.876542813881915e-07,2.985638457478723e-08,1.1146383574587232e-06,4.976064095797872e-08,0.18884919605295486,0.0010320356934684785,0.12989746614619171,0.001199530010933035,7.493952528271595e-05,1.3932979468234041e-06,8.031367450617765e-05,8.956915372436169e-07,0.00582617488592398,0.000392810499722284,5.075585377713829e-06,3.9808512766382977e-07,4.438649173451702e-06,4.577978968134042e-07,4893186
0.4940964893877581,0.25695016676657345,0.0014386340175873318,0.17033899558756221,0.0024706681860725164,0.0781043188543575,0.003221729701357546,0.4766890177749514,0.0013758204196363357,0.05821199533981191,0.0038782331122002157,0.4820605935223091,0.0008584525053302811,0.048588006552674874,0.005322270450041397,0.3847832681621997,0.0007564648355388787,3.917407184040622e-06,4.727905222117992e-07,4.457739209425535e-06,6.754150317311417e-07,0.17033899558756221,0.0024706681860725164,0.11027636306080697,0.002540235934340824,0.0009334235738524379,3.647241171348165e-05,0.0008111734531091012,2.4990356174052243e-05,0.0070932086632404506,0.001186028795719885,4.255114699906193e-05,6.754150317311417e-06,1.9451952913856882e-05,4.660363718944878e-06,736990
0.489782017839544,0.2436512988162377,0.00019460154799148824,0.17969292960578764,0.00080841735738926,0.006548220968618149,7.502791355826742e-05,0.4821908752276617,0.00018020157175698668,0.054413270944841295,0.0015642815304834465,0.47885075363734303,0.00024204072203505643,0.06449318701938381,0.002239330883682136,0.3916663666839877,0.00032776768335634137,3.4317700371942946e-07,2.0186882571731145e-08,6.392512814381529e-07,2.691584342897486e-08,0.17969292960578764,0.00080841735738926,0.11726358217092905,0.0009831011812433067,6.984661369818977e-05,8.074753028692458e-07,7.40858590382533e-05,5.383168685794972e-07,0.005990053665509783,0.0004733823963070953,3.633638862911606e-06,2.691584342897486e-07,2.5570051257526117e-06,2.0186882571731146e-07,7174064
